Supriti,True love,Indian,,,,,
Supriya,Beloved,Indian,,,,,
Surabhi,"Wish-yielding cow, fragrance",Indian,,,,,
Suraksha,Protection,Indian,,,,,
Surama,Very pleasing,Indian,,,,,
Suranjana,Pleasing,Indian,,,,,
Suravinda,A beautiful Yaksa,Indian,,,,,
Surekha,Beautifully drawn,Indian,,,,,
Surina,A goddess,Indian,,,,,
Surotama,Auspicious Apsara,Indian,,,,,
Suruchi,Good taste,Indian,,,,,
Surupa,Beautiful,Indian,,,,,
Surya,Sun god,Indian,,,,,
Suryakanti,Suns's rays,Indian,,,,,
Sushama,Beauty,Indian,,,,,
Sushanti,Peace,Indian,,,,,
Sushila,Good conduct,Indian,,,,,
Sushma,Beautiful woman,Indian,,,,,
Sushmita,Good smile,Indian,,,,,
Sushobhana,Very beautiful,Indian,,,,,
Susita,White,Indian,,,,,
Susmita,Smiling,Indian,,,,,
Sutanuka,Beautiful,Indian,,,,,
Sutapa,Seeker of God,Indian,,,,,
Suvarna,Golden,Indian,,,,,
Suvarnaprabha,Lustre of gold,Indian,,,,,
Suvarnarekha,Ray of gold,Indian,,,,,
Suvarnmala,Golden necklace,Indian,,,,,
Swagata,Welcome,Indian,,,,,
Swaha,Wife of Agni; the lord of the fire,Indian,,,,,
Swapna,Dreamlike,Indian,,,,,
Swapnali,Dreamlike,Indian,,,,,
Swapnasundari,Woman of dreams,Indian,,,,,
Swarnalata,Lustrous,Indian,,,,,
Swarupa,Truth,Indian,,,,,
Swasti,Name of a star,Indian,,,,,
Swati,A nakshatra,Indian,,,,,
Sweta,Fair complexioned,Indian,,,,,
Swetha,Pure,Indian,,,,,
Sangeeta,Sweet music; Melodious music,Indian,,,,,
Shabya,Please advise us the meaning of this name.,Indian,,,,,
Sachina,Please advise us the meaning of this name.,Indian,,,,,
Soni,Please advise us the meaning of this name.,Indian,,,,,
Shayla,Please advise us the meaning of this name.,Indian,,,,,
Shizuka,Please advise us the meaning of this name.,Indian,,,,,
Simmy,Please advise us the meaning of this name.,Indian,,,,,
Saada,Please advise us the meaning of this name.,Indian,,,,,
Somiya,Please advise us the meaning of this name.,Indian,,,,,
Shayal,Please advise us the meaning of this name.,Indian,,,,,
Shashibha,Please advise us the meaning of this name.,Indian,,,,,
Sarveksha,Please advise us the meaning of this name.,Indian,,,,,
Shoeb,Please advise us the meaning of this name.,Indian,,,,,
Soravi,Please advise us the meaning of this name.,Indian,,,,,
Shubriti,Please advise us the meaning of this name.,Indian,,,,,
Swarnapriya,Please advise us the meaning of this name.,Indian,,,,,
Samaira,Please advise us the meaning of this name!,Indian,,,,,
Sorishee,Please advise us the meaning of this name!,Indian,,,,,
Sanvi,Please advise us the meaning of this name!,Indian,,,,,
Shareka,Please advise us the meaning of this name!,Indian,,,,,
Shorvari,Please advise us the meaning of this name.,Indian,,,,,
Sovna,Please advise us the meaning of this name.,Indian,,,,,
Shanvi,Please advise us the meaning of this name.,Indian,,,,,
Swadha,Please advise us the meaning of this name.,Indian,,,,,
Shirisha,Please advise us the meaning of this name.,Indian,,,,,
Sruti,Please advise us the meaning of this name.,Indian,,,,,
Shravya,Please advise us the meaning of this name.,Indian,,,,,
Saruma,Please advise us the meaning of this name.,Indian,,,,,
Sufiya,Please advise us the meaning of this name.,Indian,,,,,
Shalu,Please advise us the meaning of this name.,Indian,,,,,
Swarnima,Heavenly,Indian,,,,,
Srushti,Please advise us the meaning of this name.,Indian,,,,,
Sulakshna,One with beautiful eyes.,Indian,,,,,
Swikratee,Accept,Indian,,,,,
Sanyarika,Please advise us the meaning of this name.,Indian,,,,,
Sehre,Please advise us the meaning of this name.,Indian,,,,,
Shashawa,Originated from Sanskrit it means permanent; perpetual.,Indian,,,,,
Sanju,"Unio, being joined together",Indian,,,,,
Shwetlana,"Northern Star, light, shining, pure, blessed, or holy.",Indian,,,,,
Sandhiya,Twilight,Indian,,,,,
Suneeta,"One with a good morals, behaviour and character. It it also a name of a daughter of Dharma or goddess of divine bliss.",Indian,,,,,
Sarmila,"Derived from Sanskrit, Sarmila means ""comfort"", ""joy"" and ""protection"".",Indian,,,,,
Sanyoti,Please advise us the meaning of this name.,Indian,,,,,
Surat,"Great Joy or delight; Colour; Figure; Playful, Compassionate",Indian,,,,,
Soshima,"Flower, Petal, shine; Flower girl",Indian,,,,,
Silisha,Please advise us the meaning of this name.,Indian,,,,,
Shyamashri,Dusky; One who is darkish in colour,Indian,,,,,
Seya,Seya,Indian,,,,,
Shrasti dubey,Hindi name with unicode,Indian,,,,,
Saachi,Meaning,Indian,,,,,
Subhas nager,Shivani or manish,Indian,,,,,
Sheeja,It is a very good name,Indian,,,,,
Sharu,Mashal sharu,Indian,,,,,
Sandhavi,"Sandhavi name was taken from the budha tripatika granth and this name was so rare as out of 5,933,561 million people get this name by some unnatural fact .",Indian,,,,,
Sakshi,Sakshi,Indian,,,,,
Shivnnya,Shivnnya,Indian,,,,,
Shobha Nickles,Shobha Nickles,Indian,,,,,
Shreyasa,The one who brings good e,Indian,,,,,
Sweet,She is love i want to give her name that comes from both of us word,Indian,,,,,
SHINU YADAV,SHINU MEANS WEAR,Indian,,,,,
Smyra,Hindu name or Muslim name smyra,Indian,,,,,
,,,,,,,
Tarawanti,Please advise us the meaning of this name.,Indian,,,,,
Tabassum,A flower,Indian,,,,,
Talikha,Nightingale,Indian,,,,,
Tamali,A tree with very dark bark,Indian,,,,,
Tamalika,Belonging to a place full of Tamal,Indian,,,,,
Tamanna,Desire,Indian,,,,,
Tamasa,A river; darkness,Indian,,,,,
Tamasi,Night,Indian,,,,,
Tambura,A musical instrument,Indian,,,,,
Tanaya,Son,Indian,,,,,
Tanika,Rope,Indian,,,,,
Tanima,Slenderness,Indian,,,,,
Tanmaya,Absorbed,Indian,,,,,
Tannishtha,Dedicated,Indian,,,,,
Tanseem,Salute of paradise,Indian,,,,,
Tanu,Body,Indian,,,,,
Tanuja,A daughter,Indian,,,,,
Tanuka,Slender,Indian,,,,,
Tanushri,Beautiful,Indian,,,,,
Tanvi,A delicate girl,Indian,,,,,
Tapani,The river Godavari,Indian,,,,,
Tapasi,A female ascetic,Indian,,,,,
Tapati,The sun's daughter,Indian,,,,,
Tapi,Name of a river,Indian,,,,,
Tapti,A river,Indian,,,,,
Tara,Star,Indian,,,,,
Taraka,Star,Indian,,,,,
Tarakeshwari,Goddess Parvati,Indian,,,,,
Tarakini,Starry night,Indian,,,,,
Tarala,Honeybee,Indian,,,,,
Tarana,A musical composition,Indian,,,,,
Tarangini,A river,Indian,,,,,
Tarannum,Melody,Indian,,,,,
Tarika,Starlet,Indian,,,,,
Tarini,Goddess Parvati,Indian,,,,,
Tarjani,The first finger,Indian,,,,,
Taru,Tree,Indian,,,,,
Tarulata,A creeper,Indian,,,,,
Taruni,Young girl,Indian,,,,,
Tarunika,Young girl,Indian,,,,,
Tarunima,Youth,Indian,,,,,
Tatini,River,Indian,,,,,
Teertha,Place of pilgrimage,Indian,,,,,
Teesta,A river,Indian,,,,,
Tehzeeb,Elegance,Indian,,,,,
Teja,Radiant,Indian,,,,,
Tejal,Lustrous,Indian,,,,,
Tejashree,With devine power and grace,Indian,,,,,
Tejaswi,Lustrous,Indian,,,,,
Tejaswini,Lustrous,Indian,,,,,
Thamarai,"Lotus flower, Pure and lovely",Indian,,,,,
ThamilSelvi,Pride of the Tamilians,Indian,,,,,
ThenMoli,Speaks sweet like honey,Indian,,,,,
Thenral,Cool breeze;encouraging,Indian,,,,,
Thulasi,Holy plant with sweet fragrance,Indian,,,,,
Thumri,Light classical melody,Indian,,,,,
Tilaka,A kind of necklace,Indian,,,,,
Tilottama,A celestial maiden,Indian,,,,,
Timila,A musical,Indian,,,,,
Titiksha,Forgiveness,Indian,,,,,
Toral,A folk heroine,Indian,,,,,
Treya,Walking in three paths,Indian,,,,,
Tridhara,The river Ganga,Indian,,,,,
Triguna,Maya or illusion; Goddess Durga,Indian,,,,,
Triguni,The three dimensions,Indian,,,,,
Trikaya,Three dimentional,Indian,,,,,
Trilochana,Lord Shiva,Indian,,,,,
Trinayani,Goddess Durga,Indian,,,,,
Trinetra,Goddess Durga,Indian,,,,,
Triparna,Leaf of sacred Bael,Indian,,,,,
Tripta,Satisfied,Indian,,,,,
Tripti,Satisfaction,Indian,,,,,
Tripurasundari,Goddess Parvati,Indian,,,,,
Tripuri,Goddess Paravati,Indian,,,,,
Trisha,Thirst,Indian,,,,,
Trishala,Mother of Lord Mahavir,Indian,,,,,
Trishna,Thirst,Indian,,,,,
Triveni,Confluence of three sacred rivers,Indian,,,,,
Triya,Young woman,Indian,,,,,
Triyama,Night,Indian,,,,,
Trupti,Satiatedness,Indian,,,,,
Trusha,Thirst,Indian,,,,,
Tuhina,Snow,Indian,,,,,
Tulasi,A sacred plant (basil),Indian,,,,,
Tulika,Brush,Indian,,,,,
Tusharkana,A particle of snow,Indian,,,,,
Tusti,"Peace, happiness",Indian,,,,,
Tvarika,"Swift, quick",Indian,,,,,
Tvesa,"Brilliant, glittering",Indian,,,,,
Tani,Please advise us the meaning of this name.,Indian,,,,,
Tosifa,Please advise us the meaning of this name.,Indian,,,,,
Tamina,Please advise us the meaning of this name.,Indian,,,,,
Taashvi,Please advise us the meaning of this name.,Indian,,,,,
Tanjum,Please advise us the meaning of this name!,Indian,,,,,
Tanisha,Please advise us the meaning of this name.,Indian,,,,,
Tanishka,Goddess of gold,Indian,,,,,
Tirthika,Tirthika,Indian,,,,,
Tuba,Tuba,Indian,,,,,
Thashini,Thashini,Indian,,,,,
,,,,,,,
Udaya,Dawn,Indian,,,,,
Udita,One who has risen,Indian,,,,,
Uditi,Rising,Indian,,,,,
Ujas,Bright,Indian,,,,,
Ujjanini,An ancient city,Indian,,,,,
Ujjwala,"Bright, lustrous",Indian,,,,,
Ujwala,Ujjala bright,Indian,,,,,
Ulka,Mateorite,Indian,,,,,
Ulupi,"Wife of Arjuna, the Pandava prince",Indian,,,,,
Uma,Goddess Parvati,Indian,,,,,
Umika,Goddess Parvati,Indian,,,,,
Umrao,Noble,Indian,,,,,
Unnati,Progress,Indian,,,,,
Upala,Sandy shore,Indian,,,,,
Upama,Comparison,Indian,,,,,
Upasana,Veneration,Indian,,,,,
Ura,The heart,Indian,,,,,
Urja,Energy,Indian,,,,,
Urmi,Wave,Indian,,,,,
Urmila,Wife of Lakshmana,Indian,,,,,
Urmimala,Garland of waves,Indian,,,,,
Urna,Cover,Indian,,,,,
Urshita,Firm,Indian,,,,,
Urvashi,A celestial maiden,Indian,,,,,
Urvasi,Most beautiful of Apsaras,Indian,,,,,
Urvi,Earth,Indian,,,,,
Usha,Dawn,Indian,,,,,
Ushakiran,Rays of morning sun,Indian,,,,,
Ushashi,Morning,Indian,,,,,
Ushma,Eat,Indian,,,,,
Usri,A river,Indian,,,,,
Uthami,Honest,Indian,,,,,
Utpala,Lotus,Indian,,,,,
Utpalini,Lotus pond,Indian,,,,,
Utsa,Spring,Indian,,,,,
Uttara,A star,Indian,,,,,
,,,,,,,
Vagdevi,Goddess Sarawati,Indian,,,,,
Vahini,Flowing,Indian,,,,,
Vaidehi,Name of Sita,Indian,,,,,
Vaijayanti,A garland of Lord Vishnu,Indian,,,,,
Vaijayantimala,A garland of Lord Vishnu,Indian,,,,,
Vaishali,An ancient city of India,Indian,,,,,
Vaishavi,Vaishnodevi Goddess Parvati,Indian,,,,,
Vajra,Diamond,Indian,,,,,
Vallari,Goddess Parvati; creeper,Indian,,,,,
Valli,Creeper,Indian,,,,,
Vallika,Creeper,Indian,,,,,
Vama,Woman,Indian,,,,,
Vanadurga,Goddess Parvati,Indian,,,,,
Vanaja,A forest girl,Indian,,,,,
Vanamala,Garland of forests,Indian,,,,,
Vanani,Forest,Indian,,,,,
Vanathi,Of the forest,Indian,,,,,
Vanca,"Wish, desire",Indian,,,,,
Vandana,Salute,Indian,,,,,
Vanhi,Fire,Indian,,,,,
Vanhishikha,Flame,Indian,,,,,
Vani,"Muse, Goddess Saraswati",Indian,,,,,
Vanita,Lady,Indian,,,,,
Vanmala,Wildflower garland,Indian,,,,,
Vanshika,Flute,Indian,,,,,
Varada,Goddess Lakshmi,Indian,,,,,
Varana,A river,Indian,,,,,
Vari,Water; sea,Indian,,,,,
Varija,Lotus,Indian,,,,,
Varsha,Rain,Indian,,,,,
Varuna,Wife of the lord of the sea; name of a river,Indian,,,,,
Varuni,A goddess,Indian,,,,,
Vasanta,Spring,Indian,,,,,
Vasanti,Of spring,Indian,,,,,
Vasavi,Wife of Indra,Indian,,,,,
Vasudha,The earth,Indian,,,,,
Vasudhara,Earth,Indian,,,,,
Vasumati,Apsara of unequalled splendour,Indian,,,,,
Vasundhara,The earth,Indian,,,,,
Vatsala,Affectionate,Indian,,,,,
Vedi,Altar,Indian,,,,,
Vedika,Altar; a river in India,Indian,,,,,
Vedvalli,Joy of the Vedas,Indian,,,,,
Veena,A musical instrument (Beena),Indian,,,,,
Veenapani,Goddess Saraswati,Indian,,,,,
VeeraSundari,Goddess of bravery,Indian,,,,,
Vela,Time,Indian,,,,,
Vennela,Moon Light,Indian,,,,,
Vetravati,A river in India,Indian,,,,,
Vibha,Night,Indian,,,,,
Vibhavari,Starry night,Indian,,,,,
Vibhuti,Great personality,Indian,,,,,
Vidhut,Electricity,Indian,,,,,
Vidula,Moon,Indian,,,,,
Vidya,Learning,Indian,,,,,
Vidyul,Lightning,Indian,,,,,
Vidyut,Lightning,Indian,,,,,
Vijaya,Victorious,Indian,,,,,
Vijayalakshmi,Goddess of victory,Indian,,,,,
Vijeta,Victorious,Indian,,,,,
Vijul,A silk-cottom tree,Indian,,,,,
Vilasini,Playful,Indian,,,,,
Vilina,Dedicated,Indian,,,,,
Vimala,Pure,Indian,,,,,
Vinanti,"Prayer, request",Indian,,,,,
Vinata,"Humble, mother of Garuda",Indian,,,,,
Vinaya,Modest,Indian,,,,,
Vindhya,Knowledge,Indian,,,,,
Vineeta,Humble,Indian,,,,,
Vinita,Requester,Indian,,,,,
Vinoda,Vinodini pleasing,Indian,,,,,
Vinodini,Happy girl,Indian,,,,,
Vinutha,Exceptionally new,Indian,,,,,
Vipasa,A river,Indian,,,,,
Vipula,Plenty,Indian,,,,,
Virata,Bravery,Indian,,,,,
Visala,Celestial Apsara,Indian,,,,,
Vishakha,A star,Indian,,,,,
Vishala,Wide; spacious,Indian,,,,,
Vishalakshi,Large-eyed,Indian,,,,,
Vishaya,Subject,Indian,,,,,
Vishnumaya,Goddess Parvati,Indian,,,,,
Vishnupriya,Goddess Lakshmi,Indian,,,,,
Viveka,Right,Indian,,,,,
Vrajabala,Girl from Mathura and its neighbourhood,Indian,,,,,
Vrinda,Basil; Radha,Indian,,,,,
Vritti,Nature; temperament,Indian,,,,,
Vyanjana,Rhetorical suggestion,Indian,,,,,
Vighnesha,Please advise us the meaning of this name.,Indian,,,,,
Vikash,Please advise us the meaning of this name.,Indian,,,,,
Vonica,Please advise us the meaning of this name.,Indian,,,,,
Vakayada,Please advise us the meaning of this name.,Indian,,,,,
Vaarika,Please advise us the meaning of this name.,Indian,,,,,
Vidanshi,Please advise us the meaning of this name.,Indian,,,,,
Varnika,Purity of Gold,Indian,,,,,
Vrakshi,Please advise us the meaning of this name!,Indian,,,,,
Vibhakshi,Please advise us the meaning of this name!,Indian,,,,,
Vikasarita,Please advise us the meaning of this name.,Indian,,,,,
Vipshika,Please advise us the meaning of this name.,Indian,,,,,
Vimpy,Please advise us the meaning of this name.,Indian,,,,,
Vidhi,The goddess of destiny or a procedure,Indian,,,,,
Vandna,Meaning,Indian,,,,,
,,,,,,,
Waheeda,"Unique, singular",Indian,,,,,
Wamika,Goddess Durga,Indian,,,,,
Wamil,Beautiful,Indian,,,,,
Wife,Simpi,Indian,,,,,
Warishma,"The meaning of the name is warishma ,the warish of both items",Indian,,,,,
,,,,,,,
Yaalini,Melodious,Indian,,,,,
Yaalisai,Melodious,Indian,,,,,
Yajna,Worship,Indian,,,,,
Yamini,Night,Indian,,,,,
Yamuna,Jamuna river,Indian,,,,,
Yamya,Night,Indian,,,,,
Yashawanthi,With great fame,Indian,,,,,
Yashawini,Successful lady,Indian,,,,,
Yashila,Famous,Indian,,,,,
Yashoda,Krishna's mother,Indian,,,,,
Yogini,One who can control senses,Indian,,,,,
Yogita,One who can concentrate,Indian,,,,,
Yosana,Girl,Indian,,,,,
Yuktha,"Absorbed, attentive",Indian,,,,,
Yuthika,Multitude,Indian,,,,,
Yuvika,"Young woman, maid",Indian,,,,,
Yashveera,Please advise us the meaning of this name.,Indian,,,,,
Yogashri,Please advise us the meaning of this name.,Indian,,,,,
Yashvi,Please advise us the meaning of this name.,Indian,,,,,
YIndiana,Please advise us the meaning of this name.,Indian,,,,,
Yasmi,Please advise us the meaning of this name.,Indian,,,,,
Yashashwini,Glorious; Successful,Indian,,,,,
Yonitha,Yonitha hindu name meaning durga in sanskrit and dove meaning in english,Indian,,,,,
Yammi,Please advise us the meaning of this name.,Indian,,,,,
Yastika,Originated from Sanskrit it means A String of Pearls.,Indian,,,,,
Yadushi,What is meaning of yadushi,Indian,,,,,
,,,,,,,
Zoofy,Please advise us the meaning of this name.,Indian,,,,,
Zihana,Please advise us the meaning of this name.,Indian,,,,,
Zubiya,Please advise us the meaning of this name.,Indian,,,,,
Zoya,Please advise us the meaning of this name.,Indian,,,,,
